"recipient_name","number_of_jobs","pop_latitude","pop_longitude","pop_state_cd"
"MID-SOUTH COMMUNITY COLLEGE",0.3,35.143498,-90.214732,"AR"
"MINING & ENVIRONMENTAL SERVICES, LLC",0.3,42.430406,-123.294037,"OR"
"NEW ENGLAND COLLEGE OF OPTOMETRY, THE",0.3,42.35185579,-71.08680834,"MA"
"NUVERA FUEL CELLS, INC.",0.3,29.47491022,-98.40183377,"TX"
"OVERLAND, CITY OF",0.3,38.70034755,-90.35861393,"MO"
"PRUDENT TECHNOLOGIES, INC.",0.3,38.243486,-93.368326,"MO"
"PUTNAM, TOWN OF",0.3,41.91884123,-71.91227805,"CT"
"RANSENBERG, ALAN",0.3,45.543402,-122.58592,"OR"
"RED ROCK CENTER FOR INDEPENDENCE",0.3,37.1133183,-113.59414107,"UT"
"SOUTH DAKOTA SYMPHONY (INC)",0.3,43.55013032,-96.72836982,"SD"
"STATE LIBRARY, ARCHIVES & PUBLIC RECORDS, ARIZONA",0.3,33.448127,-112.09846499,"AZ"
"TRANSIT AUTHORITY OF LEXINGTON, FAYETTE COUNTY",0.3,38.05863632,-84.4819132,"KY"
"TRANSIT AUTHORITY OF NORTHERN KENTUCKY",0.3,39.03770423,-84.53002433,"KY"
"WESTBROOK, CITY OF",0.3,43.67961786,-70.35382818,"ME"
"WESTLAND, CITY OF",0.3,42.33025886,-83.37966022,"MI"
"BEND, CITY OF",0.29,44.05250157,-121.28836848,"OR"
"BLUE YONDER, INC.",0.29,42.30973749,-87.86278822,"IL"
"ALLIANT TECHSYSTEMS INC.",0.29,39.117189,-94.386004,"MO"
"ARMSTRONG COUNTY COMMUNITY ACTION AGENCY",0.29,40.8330494,-79.56967772,"PA"
"BROOKFIELD, CITY OF",0.29,43.05848027,-88.12604545,"WI"
"C3, LLC",0.29,36.15340461,-95.99277652,"OK"
"CHARTER ENVIRONMENTAL, INC.",0.29,47.51603999,-111.197097,"MT"
"CONTEMPORARY ARTS CENTER",0.29,39.10285711,-84.5120135,"OH"
"E2 CONSULTING ENGINEERS, INC. OF COLORADO",0.29,35.7572015,-83.99346975,"TN"
"ESCANABA HOUSING COMMISSION",0.29,45.74557222,-87.05364362,"MI"
"GENERAL LAND OFFICE, TEXAS",0.29,29.255475,-94.894005,"TX"
"HACKELBURG HOUSING AUTHORITY",0.29,34.28495817,-87.82068425,"AL"
"HEAD START PROGRAM",0.29,39.03971571,-77.48868617,"VA"
"HOUSING AUTHORITY OF KOKOMO",0.29,40.46619349,-86.12207085,"IN"
"MONTANA TECH OF THE UNIVERSITY OF MONTANA",0.29,46.01234199,-112.55422099,"MT"
"NASHVILLE SYMPHONY ASSOCIATION",0.29,36.163245,-86.77600399,"TN"
"NORTH MANKATO HOUSING & REDEVELOPMENT AUTHORITY",0.29,44.16890264,-94.01662363,"MN"
"PENLAND SCHOOL OF CRAFTS INC",0.29,35.92896,-82.115743,"NC"
"WOODVILLE HOUSING AUTHORITY",0.29,44.94740786,-92.28803707,"WI"
"ADA, COUNTY OF",0.28,43.61162609,-116.19981406,"ID"
"AMERICAN SYMPHONY ORCHESTRA LEAGUE",0.28,40.76924098,-73.98292106,"NY"
"ASPEN INSTITUTE, INC., THE",0.28,38.90895429,-77.044538,"DC"
"BAR HARBOR HOUSING AUTHORITY",0.28,44.38614437,-68.21130379,"ME"
"CERALINK INC.",0.28,42.67850754,-73.69389795,"NY"
"CITY OF WELLINGTON",0.28,34.85105269,-100.22264856,"TX"
"COMANCHE CITY HOUSING AUTHORITY",0.28,34.37159586,-97.97154578,"OK"
"CONFEDERATED TRIBES OF GRAND RONDE INDIANS,THE",0.28,45.07326969,-123.61188757,"OR"
"GERANIOS ENTERPRISES, INC",0.28,48.892215,-112.581686,"MT"
"GLOBAL MANUFACTURING",0.28,31.064096,-97.460261,"TX"
"HOUSING AUTHORITY OF FRANKFORT",0.28,38.20869719,-84.87301935,"KY"
"HUI MALAMA OLA NA 'OIWI",0.28,19.72534521,-155.09104019,"HI"
"LINCOLN COUNTY HRA",0.28,44.50919295,-96.42874016,"MN"
"LOS ANGELES CONSERVATION CORPS",0.28,34.04377699,-118.261687,"CA"
"MEMBRANE TECHNOLOGY AND RESEARCH, INC.",0.28,37.47749544,-122.15196543,"CA"
"ONCOR ELECTRIC DELIVERY COMPANY LLC",0.28,31.45208388,-96.9789745,"TX"
"OWENSBORO, CITY OF",0.28,37.772717,-87.11201199,"KY"
"PEE DEE REGIONAL TRANSPORTATION AUTHORITY INC",0.28,34.195325,-79.802294,"SC"
"PETERBOROUGH, TOWN OF",0.28,42.87759817,-71.95038405,"NH"
"SANTEE-WATEREE RTA (INC)",0.28,33.91735072,-80.34032787,"SC"
"SPEARMAN HOUSING AUTHORITY",0.28,36.195505,-101.187469,"TX"
"STAR CRYOELECTRONICS LLC",0.28,35.5971383,-106.04029679,"NM"
"YUNKER PLASTICS INC",0.28,33.19456187,-104.35077468,"NM"
"AKWESASNE HOUSING AUTHORITY INC",0.27,44.9781169,-74.69863268,"NY"
"COLONIE, TOWN OF",0.27,42.72064974,-73.83630885,"NY"
"CULLMAN CITY HEADSTART",0.27,34.18790857,-86.83597132,"AL"
"DEWBERRY & DAVIS LLC",0.27,38.86545367,-77.2352785,"VA"
"DISABILITY ADVOCATES OF KENT COUNTY",0.27,42.91971427,-85.57883876,"MI"
"FITCHBURG, CITY OF (INC)",0.27,42.584178,-71.80350999,"MA"
"GRAND TRAVERSE METRO EMERGENCY SERVICES AUTHORITY, THE",0.27,44.75451,-85.67527,"MI"
"GREENEVILLE HOUSING AUTHORITY",0.27,36.16884604,-82.84534601,"TN"
"HOUSING AUTHORITY OF WEST MEMPHIS",0.27,35.14130221,-90.15043215,"AR"
"MILLAN & SONS",0.27,34.054225,-118.239968,"CA"
"NEODESHA HOUSING AUTHORITY",0.27,37.41955,-95.67980499,"KS"
"PENFIELD, TOWN OF",0.27,43.16137153,-77.44585147,"NY"
"PRESENT MUSIC INCORPORATED",0.27,43.03181519,-87.90654947,"WI"
"QUECHAN INDIAN TRIBE",0.27,32.721496,-114.61779,"AZ"
"SNYDER COUNTY HOUSING AUTHORITY",0.27,40.78883111,-77.05643044,"PA"
"SOMERSET AIR SERVICE INC",0.27,40.62831335,-74.66521043,"NJ"
"VALA SCIENCES INC.",0.27,32.80391569,-117.21501374,"CA"
"WASHINGTON COALITION OF SEXUAL ASSAULT PROGRAMS",0.27,47.0425846,-122.82882466,"WA"
"WEST CHESTER UNIVERSITY OF PENNSYLVANIA",0.27,39.95174173,-75.59928016,"PA"
"APPLIED SENSOR RESEARCH & DEVELOPMENT CORP",0.26,39.04175578,-76.51958589,"MD"
"ASPHALT MAINTENANCE INC",0.26,39.743706,-75.549016,"DE"
"BALDWIN HOUSING COMMISSION",0.26,43.90286676,-85.85578784,"MI"
"BANNING, CITY OF",0.26,33.92553257,-116.87539767,"CA"
"BERKSHIRE REGIONAL TRANSIT AUTHORITY",0.26,42.45082618,-73.25559536,"MA"
"COHERENT TECHNICAL SERVICES, INC.",0.26,38.363291,-76.427597,"MD"
"DAYTONA BEACH (INC), CITY OF",0.26,29.20678944,-81.01974821,"FL"
"ELLEN RIVER PARTNERS",0.26,47.18863424,-93.5685557,"MN"
"HILL CITY HOUSING AUTHORITY",0.26,39.37342073,-99.84442939,"KS"
"HUDSPETH & ASSOCIATES, INC",0.26,39.718208,-105.120276,"CO"
"LONGENECKER & ASSOCIATES, INC.",0.26,46.318454,-119.276632,"WA"
"PEMBROKE PINES, CITY OF",0.26,26.02939522,-80.3771059,"FL"
"SHENANDOAH VALLEY WORKFORCE INC",0.26,38.43447021,-78.84684227,"VA"
"UNIVERSAL SCAFFOLD SYSTEMS INC",0.26,39.281794,-77.783719,"WV"
"VIVIAN BEAUMONT THEATER INC",0.26,40.75137558,-73.9988749,"NY"
"WAUKESHA, CITY OF",0.26,42.98997873,-88.27357178,"WI"
"ARROYO INSTRUMENTS, LLC",0.25,35.12510276,-120.63042338,"CA"
"ASBURY PARK HOUSING AUTHORITY",0.25,40.22397894,-74.01425444,"NJ"
"AU AUTHUM KI, INC.",0.25,47.18372799,-119.31959799,"WA"
"BAD RIVER BAND OF LAKE SUPERIOR CHIPPEWA INDIANS (INC)",0.25,46.609344,-90.68373999,"WI"
"BARRY CONSERVATION DISTRICT",0.25,42.607311,-85.093401,"MI"
"BARTOW, COUNTY OF",0.25,34.16565899,-84.79725,"GA"
"BEAVER COUNTY TRANSIT AUTHORITY",0.25,40.63469909,-80.31717763,"PA"
"BETHEL, CITY OF",0.25,60.77037171,-161.75637716,"AK"
"BETHEL, TOWN OF",0.25,43.83262549,-72.63387606,"VT"
"BROOKLYN PUBLIC LIBRARY",0.25,40.67359899,-73.96956899,"NY"
"CALIFORNIA LAWYERS FOR ARTS INC",0.25,37.80396499,-122.42808399,"CA"
"CHILD DEVELOPMENT SERVICE",0.25,37.97162313,-103.54314602,"CO"
"CITY OF WARROAD",0.25,48.90663974,-95.3113558,"MN"
"COLUMBIA HEIGHTS HOUSING & REDEVELOPMENT AUTHORITY",0.25,45.040948,-93.256985,"MN"
"CONVERSPEECH LLC",0.25,37.45064066,-122.14551978,"CA"
"COOPERATIVE EDUCATIONAL SERVICE AGENCY #7",0.25,44.4660617,-88.06721223,"WI"
"DEKALB, CITY OF",0.25,41.92847742,-88.75052752,"IL"
"DOVER FLUID MANAGEMENT, INC.",0.25,42.93172675,-85.68154763,"MI"
"DYNAMAC CORPORATION",0.25,41.519944,-81.338163,"OH"
"EAST BRUNSWICK, TOWNSHIP OF",0.25,40.41717129,-74.41942599,"NJ"
"ECONOMIC OPPORTUNITY FOR SAVANNAH-CHATHAM COUNTY AREA, INC.",0.25,32.06521257,-81.10527374,"GA"
"ELECTRICAL MAINTENANCE COMPANY",0.25,32.383879,-106.48436,"NM"
"ENERGY CONCEPTS LLC",0.25,38.99784827,-76.51572508,"MD"
"FOREST LAKE HOUSING AUTHORITY",0.25,45.28488667,-92.98310541,"MN"
"FREMONT, COUNTY OF",0.25,42.82996397,-108.73458199,"WY"
"GEOSYNTEC CONSULTANTS INC",0.25,39.718208,-105.120276,"CO"
"GOLDEN SHORE APTS",0.25,45.71623795,-87.60880208,"MI"
"GOODLAND, CITY OF",0.25,39.37285053,-101.70658827,"KS"
"GRAPELAND HOUSING AUTHORITY",0.25,31.49020584,-95.47725967,"TX"
"GREEN BAY HOUSING AUTHORITY",0.25,44.52226678,-88.05794802,"WI"
"GROUNDWORK USA, INC.",0.25,42.456684,-71.370645,"MA"
"HALFF ASSOCIATES, INC.",0.25,32.84711911,-97.2976658,"TX"
"HEARTLAND AMERICAN PRODUCTS",0.25,39.985427,-82.019292,"OH"
"HERRING CONSTRUCTION INC",0.25,36.49222086,-87.79426983,"TN"
"HOUSING AUTHORITY CITY OF MALDEN",0.25,36.60030873,-89.97387315,"MO"
"HOUSING AUTHORITY OF BASILE",0.25,30.48612899,-92.60372641,"LA"
"HOUSING AUTHORITY OF THE CITY OF BALDWIN PARK",0.25,34.08466799,-117.959638,"CA"
"HOUSING AUTHORITY OF THE CITY OF ELBA, THE",0.25,31.435658,-86.07824157,"AL"
"HOUSING AUTHORITY OF THE CITY OF MOUNT VERNON",0.25,37.943546,-87.899985,"IN"
"HOUSING AUTHORITY OF THE CITY OF NEW RICHMOND",0.25,45.11937596,-92.54792512,"WI"
"ISLAND, COUNTY OF",0.25,48.21781902,-122.68497142,"WA"
"JAEB CENTER FOR HEALTH RESEARCH FOUNDATION, INC.",0.25,28.09075779,-82.40393072,"FL"
"LABORERS-AGC EDUCATION & TRAINING FUND",0.25,41.87704074,-71.97341396,"CT"
"LARAMIE CHILD DEVELOPMENT CORPORATION",0.25,41.338498,-105.665566,"WY"
"LCM SURVEYING & ENGINEERING LLC",0.25,44.10247648,-85.1458197,"MI"
"LICKING COUNTY TRANSIT BOARD",0.25,40.06004065,-82.37169447,"OH"
"LOBAR, INC.",0.25,40.20915517,-77.17839088,"PA"
"LOS RIOS COMMUNITY COLLEGE DISTRICT",0.25,38.59086409,-121.41967698,"CA"
"LOUISIANA FOUNDATION AGAINST SEXUAL ASSAULT",0.25,30.49221407,-90.4578366,"LA"
"LOWCOUNTRY HOUSING TRUST, INCORPORATED",0.25,32.86448152,-79.97073883,"SC"
"MALCOM ROOFING",0.25,40.10296699,-99.22661499,"NE"
"MANAGEMENT ANALYSIS, INCORPORATED",0.25,38.91793851,-77.23742459,"VA"
"MANCHESTER MEMORIAL HOSPITAL, THE",0.25,41.78182952,-72.52606533,"CT"
"MECX, LP",0.25,35.25947,-113.945009,"AZ"
"MUNICIPO DE GUAYAMA",0.25,17.983196,-66.112655,"PR"
"MURRAY, COUNTY OF",0.25,34.766098,-84.770356,"GA"
"MUSCATINE, CITY OF",0.25,41.42494383,-91.04576413,"IA"
"NAVARRO CONSTRUCTION COMPANY",0.25,41.204934,-80.97587,"OH"
"NEW BEDFORD WOMEN'S CENTER INC",0.25,41.63136395,-70.92920216,"MA"
"NIKON INSTRUMENTS INC.",0.25,46.23801958,-114.15904776,"MT"
"NORTH HEMPSTEAD HOUSING AUTHORITY, THE",0.25,40.78284431,-73.7041768,"NY"
"NORTH TARRYTOWN HOUSING AUTHORITY INC",0.25,41.08224572,-73.86238874,"NY"
"NORTHEAST WASHINGTON COUNTY COMMUNITY HEALTH INC",0.25,44.277646,-72.43277866,"VT"
"NORTHERN FOREST CANOE TRAIL, INC.",0.25,44.18988116,-72.8244424,"VT"
"NORTHWEST HERITAGE RESOURCES",0.25,47.76393979,-122.29152471,"WA"
"PERLEY, CITY OF",0.25,47.15857016,-96.69004649,"MN"
"PETERSBURG, CITY OF",0.25,57.035865,-132.559085,"AK"
"PHOTONIC GLASS CORPORATION",0.25,42.08895698,-71.21007842,"MA"
"PORT JERVIS HOUSING AUTHORITY",0.25,41.3709113,-74.68337701,"NY"
"QUALITY CAREER SERVICES INC",0.25,44.96190416,-93.20580453,"MN"
"RHODE ISLAND COMMUNITY ACTION ASSOCIATION",0.25,41.77634178,-71.42701391,"RI"
"SHUCK DRILLING COMPANY INC",0.25,40.375285,-97.965162,"NE"
"SINGING RIVER EDUCATIONAL ASSOCIATION",0.25,30.79928254,-88.64054423,"MS"
"SMITHGROUP JJR LLC",0.25,42.28326944,-83.748536,"MI"
"SONIC CONCEPTS, INC",0.25,47.76286018,-122.18069454,"WA"
"SOUTH CAROLINA COALITION AGAINST DOMESTIC VIOLENCE AND SEXUAL ASSAULT",0.25,34.0110037,-81.03496475,"SC"
"TECHNE INSTRUMENTS, INC",0.25,37.809768,-122.21412499,"CA"
"TRI COUNTY VIRGINIA OIC INC",0.25,39.12574337,-78.20716758,"VA"
"V J ENGINEERING",0.25,41.70041736,-91.60654252,"IA"
"VILLAGE OF HEMPSTEAD HOUSING AUTHORITY",0.25,40.7139822,-73.62083084,"NY"
"VISION AIR RESEARCH, INC.",0.25,40.392595,-78.115066,"PA"
"WESTERN INDUSTRIAL CONTRACTORS, INC.",0.25,39.66572585,-105.14995852,"CO"
"WOOLPERT/EA JOINT VENTURE",0.25,30.693658,-88.04258699,"AL"
"WORLD MUSIC PRODUCTIONS, INC.",0.25,40.67649723,-73.9807599,"NY"
"COLGATE UNIVERSITY",0.24,42.81968311,-75.53586234,"NY"
"ADAMS COUNTY HOUSING AUTHORITY",0.24,39.82149635,-105.00003523,"CO"
"ANDERSON COURT REPORTING, LLC",0.24,38.80274436,-77.04801838,"VA"
"CALIFORNIA WATERFOWL ASSOCIATION",0.24,38.65114646,-121.47633064,"CA"
"CANTON HOUSING AUTHORITY",0.24,44.59753484,-75.17452374,"NY"
"CDI/DCI JOINT VENTURE",0.24,34.14390551,-118.13269093,"CA"
"CLEARY GOTTLIEB STEEN & HAMILTON LLP",0.24,40.709524,-74.01128699,"NY"
"COMMERCE, OHIO DEPARTMENT OF",0.24,39.96056751,-83.00052297,"OH"
"COMMUNITY HEALTH CENTERS OF ARKANSAS INC",0.24,34.75716998,-92.27173105,"AR"
"CONSERVATION SOLUTIONS, INC",0.24,35.68217629,-105.92402272,"NM"
"CUSHING HOUSING AUTHORITY",0.24,35.979408,-96.74322299,"OK"
"ENERGY CHICAGO OPERATIONS OFFICE, US DEPT OF",0.24,42.025053,-93.649402,"IA"
"INTERNATIONAL UNION OF OPERATING ENGINEERS NATIONAL TRAINING FUND",0.24,37.77360152,-81.11990435,"WV"
"LEWISBURG HOUSING AUTHORITY",0.24,35.45410734,-86.79831844,"TN"
"MADISON COUNTY COMMUNITY HEALTH CENTER, INCORPORATED",0.24,40.10056395,-85.67014534,"IN"
"MARQUETTE COUNTY OF",0.24,46.34485899,-87.38757199,"MI"
"MERRIMACK VALLEY REGIONAL TRANSIT AUTHORITY",0.24,42.76710699,-71.08899199,"MA"
"NEW HAMPSHIRE HOUSING FINANCE AUTHORITY",0.24,42.95604731,-71.50167459,"NH"
"PUBLIC SAFETY, VERMONT DEPARTMENT OF",0.24,44.32874,-72.746494,"VT"
"ROCKY MOUNTAIN DEVELOPMENT COUNCIL, INC",0.24,46.58607733,-112.03882385,"MT"
"SELDON TECHNOLOGIES, INC",0.24,43.48033179,-72.38496011,"VT"
"SPECTRUM ENGINEERING, INC.",0.24,45.79291901,-108.49131921,"MT"
"ST TAMMANY, PARISH OF",0.24,30.47091612,-90.02623062,"LA"
"STATE ENVIRONMENTAL IMPROVEMENT AND ENERGY RESOURCES AUTHORITY",0.24,38.57673983,-92.17268422,"MO"
"WALLA WALLA SCHOOL DISTRICT #140",0.24,46.06673842,-118.33009201,"WA"
"ACKERMAN LAND SURVEYING INC",0.23,46.263417,-96.602437,"ND"
"ALPHA-BOULDER LIMITED LIABILITY COMPANY",0.23,39.59644101,-105.16489894,"CO"
"BALDWYN HOUSING AUTHORITY",0.23,34.514809,-88.642031,"MS"
"BURRTON HOUSING AUTHORITY",0.23,38.02519123,-97.66690823,"KS"
"CHILDRENS DANCE FOUNDATION",0.23,33.48180002,-86.79351218,"AL"
"CITY OF OSHKOSH",0.23,44.066125,-88.55262699,"WI"
"CLEARWATER SEED LLC",0.23,47.65616504,-117.42474463,"WA"
"COMMUNITY ACTION PROGRAM-INTER CITY, INCORPORATED",0.23,42.39407647,-71.03927274,"MA"
"DEVELOPMENT SERVICES GROUP, INC.",0.23,39.12731499,-77.314722,"MD"
"DNV GLOBAL ENERGY CONCEPTS INC.",0.23,47.61365548,-122.33529473,"WA"
"FOOTHILLS VEGETATION MANAGEMENT INC",0.23,39.639448,-104.82899799,"CO"
"FRASER & FOGLE ARCHITECTS",0.23,47.61198092,-122.19279161,"WA"
"GAINES GROUP, INC.",0.23,41.52804128,-87.68949027,"IL"
"HOH INDIAN TRIBE",0.23,47.74089259,-124.41190355,"WA"
"JCF BRIDGE & CONCRETE, INC.",0.23,26.114272,-97.470233,"TX"
"JEEHDEEZ'A ACADEMY INC",0.23,36.19966,-110.220201,"AZ"
"KAUFFMAN & ASSOCIATES, INC.",0.23,47.655033,-117.421063,"WA"
"KPI #2 INC.",0.23,40.204741,-74.7707,"PA"
"MENDOCINO, COUNTY OF",0.23,39.16415432,-123.21031884,"CA"
"MERIDIAN COMMUNITY COLLEGE",0.23,32.36320023,-88.72859231,"MS"
"MOUNT AIRY, CITY OF",0.23,36.49807713,-80.60823192,"NC"
"NANOMECH, LLC",0.23,36.178148,-94.080509,"AR"
"NORTH CENTRAL WILD FIRE LLC",0.23,44.860212,-93.217497,"MN"
"NORTHEAST OREGON HOUSING AUTHORITY",0.23,45.33635399,-118.07096699,"OR"
"PIERCE COUNTY HOUSING AUTHORITY",0.23,47.156722,-122.43897999,"WA"
"RAMAPO HOUSING AUTHORITY",0.23,41.10940299,-74.11425499,"NY"
"RHINO CONTRACTORS LTD",0.23,26.40518655,-99.01785346,"TX"
"TTV ARCHITECTS INC",0.23,33.77224,-84.38546899,"GA"
"UMATILLA COUNTY",0.23,45.67366262,-118.78356461,"OR"
"WELLINGTON, VILLAGE OF",0.23,26.64391,-80.26960399,"FL"
"WINTER SPRINGS, CITY OF",0.23,28.70151436,-81.2658297,"FL"
"SOUTHWEST SCIENCES, INC.",0.23,35.66420432,-105.95992018,"NM"
"ASTRAEA THERAPEUTICS LLC",0.22,37.39219372,-122.0327448,"CA"
"BAILEY BRIDGES, INC.",0.22,34.483437,-85.686282,"AL"
"BEAVERTON, CITY OF",0.22,45.490113,-122.801718,"OR"
"CASCADE LAND CONSERVACY",0.22,47.60241373,-122.33266031,"WA"
"CORONADO RESOURCE CONSERVATION & DEVELOPMENT AREA",0.22,32.2617717,-109.84136136,"AZ"
"ENVIROSERVICES & TRAINING CENTERS LLC",0.22,19.72516399,-155.089115,"HI"
"GEORGETOWN TOWNSHIP",0.22,42.90718758,-85.8196962,"MI"
"HIRANI ENGINEERING AND LAND SURVEYING, P.C.",0.22,40.40741364,-76.56454735,"PA"
"HOPA MOUNTAIN",0.22,45.67825439,-111.03387969,"MT"
"HOUSING AUTHORITY OF THE COUNTY OF EDGAR",0.22,39.609522,-87.689299,"IL"
"HOUSING AUTHORITY, CITY OF PRAIRIE DU CHIEN",0.22,43.05212,-91.13764741,"WI"
"LAFAYETTE COLLEGE",0.22,40.7012851,-75.20332004,"PA"
"NATIONAL PUBLIC HEALTH INFORMATION COALITION, INC.",0.22,33.97517471,-84.44857533,"GA"
"NOAH ENTERPRISES, INC.",0.22,37.53766806,-77.43471786,"VA"
"PASCO HOUSING AUTHORITY",0.22,46.23156499,-119.124848,"WA"
"SOLUTIONS-IES, INC.",0.22,37.588718,-81.836993,"WV"
"SOUTHEAST KANSAS COMMUNITY ACTION PROGRAM HOUSING, INCORPORA",0.22,37.52566659,-94.83358498,"KS"
"TECUMSEH, CITY OF",0.22,35.26811274,-96.93035973,"OK"
"THOUSAND OAKS, CITY OF",0.22,34.174846,-118.846143,"CA"
"INCA/FMSM JV",0.21,47.61371899,-122.19089099,"WA"
"LYNWOOD, CITY OF",0.21,33.92657316,-118.19966941,"CA"
"NORTHROP GRUMMAN CORPORATION",0.21,33.02097605,-117.10556625,"CA"
"PORIFERA, INC.",0.21,37.62924298,-122.12120881,"CA"
"ALASKA DIVERSIFIED CONTRACTORS, LLC",0.21,61.256031,-149.690787,"AK"
"ATKINSON-NOLAND & ASSOCIATES, INC.",0.21,40.02323227,-105.26082962,"CO"
"CAPE GIRARDEAU, CITY OF",0.21,37.30360754,-89.52700311,"MO"
"COLCHESTER, TOWN OF",0.21,44.53674967,-73.20607869,"VT"
"COUNTY OF CALAVERAS",0.21,38.19134299,-120.66987099,"CA"
"ENERGYSOLUTIONS, LLC",0.21,40.74529985,-112.64941975,"UT"
"ENVIRON HOLDINGS, INC.",0.21,42.60934608,-71.57223412,"MA"
"FISH & WILDLIFE CONSERVATION COMMISSION, FLORIDA",0.21,30.436596,-84.28134699,"FL"
"GIDEON HOUSING AUTHORTY",0.21,36.45861572,-89.92317415,"MO"
"GOVERNMENT ACQUISITIONS, INC.",0.21,39.09912492,-84.51733749,"OH"
"GULF SOUTH RESEARCH CORPORATION",0.21,30.36017099,-91.137465,"LA"
"ITHACA URBAN RENEWAL AGENCY",0.21,42.43866599,-76.49829599,"NY"
"LEXINGTON CITY HOUSING AUTHORITY",0.21,39.17491799,-93.867593,"MO"
"ADI ANALYTICS LLC",0.2,29.749505,-95.630157,"TX"
"BARNES-JEWISH HOSPITAL",0.2,38.623483,-90.26569899,"MO"
"BARTLETT CITY OF (INC)",0.2,35.2047857,-89.8503114,"TN"
"BATTLE CREEK, CITY OF",0.2,42.32160999,-85.19889,"MI"
"BOARD OF SUPERVISORS OF LA STATE UNIV",0.2,32.43231667,-93.70185312,"LA"
"CITY OF DEERFIELD BEACH",0.2,26.320067,-80.099758,"FL"
"CITY OF LEAVENWORTH",0.2,39.3193509,-94.91499302,"KS"
"CITY OF WOODLAKE",0.2,36.41375782,-119.09730517,"CA"
"COIN CRAFTERS & ENGRAVERS LTD",0.2,37.25479713,-107.0861433,"CO"
"COLORADO YOUTH CORPS ASSOCIATION",0.2,39.74219413,-104.98418018,"CO"
"CORPORATION OF MARLBORO COLLEGE, THE",0.2,42.83860467,-72.73364989,"VT"
"DESERT BOTANICAL GARDEN, INC., THE",0.2,33.46006986,-111.94910047,"AZ"
"ECORSE HOUSING COMMISSION",0.2,42.25546555,-83.14654882,"MI"
"EDUCATION CONNECTION",0.2,41.76423878,-73.19842546,"CT"
"FISCHER LAND SURVEYING",0.2,48.75650892,-98.36846095,"ND"
"GRADY, COUNTY OF",0.2,35.05241904,-97.93585047,"OK"
"HARPER HOUF PETERSON RIGHELLIS INC.",0.2,45.46536262,-122.66314257,"OR"
"HEMPSTEAD, TOWN OF",0.2,40.592095,-73.58335999,"NY"
"HOUSING AUTHORITY OF DRY RIDGE",0.2,38.677105,-84.59384899,"KY"
"HOUSING AUTHORITY OF RAVENNA",0.2,41.03249604,-98.91253351,"NE"
"HOWARD KULP ARCHITECTS, P.C.",0.2,39.94970627,-75.20152221,"PA"
"HUECKMAN, TODD",0.2,43.588327,-119.047471,"OR"
"KENNETH HAHN ARCHITECTS, INC.",0.2,43.07106,-98.530351,"SD"
"KENTUCKY DOMESTIC VIOLENCE ASSOCIATION, INC",0.2,38.21527518,-84.85329104,"KY"
"LA PORTE, CITY OF",0.2,41.60714261,-86.71769913,"IN"
"LA VERKIN, CITY OF",0.2,37.20970624,-113.26971452,"UT"
"LABOR & INDUSTRY, MINNESOTA DEPARTMENT OF",0.2,44.95437356,-93.08434131,"MN"
"LAURENS' CITY HOUSING",0.2,34.500598,-82.026019,"SC"
"LINDEN, CITY OF",0.2,40.63173499,-74.254696,"NJ"
"MIDLAND, CITY OF",0.2,43.61536599,-84.245188,"MI"
"NATIONAL LAW ENFORCEMENT TELECOMMUNICATIONS SYSTEMS INC",0.2,33.71101456,-112.10052076,"AZ"
"NEIGHBORIMPACT",0.2,44.254761,-121.21625699,"OR"
"NIXON HOUSING AUTHORITY",0.2,29.273063,-97.762219,"TX"
"NORTH KERN WATER STORAGE DISTRICT",0.2,35.36164499,-119.17821099,"CA"
"NORTHEASTERN VERMONT DEVELOPMENT ASSOCIATION",0.2,44.41806614,-72.01657243,"VT"
"PACIFIC UNIVERSITY",0.2,45.52018529,-123.08401628,"OR"
"PASCO, CITY OF",0.2,46.23520796,-119.0924709,"WA"
"PASKER GOULD AMES & WEAVER INC",0.2,40.785559,-111.953593,"UT"
"PECK, PECK AND ASSOCIATES, INC.",0.2,38.900945,-77.00642,"DC"
"PILLAR CHARTER SCHOOL",0.2,34.85160942,-114.58889844,"AZ"
"POPLAR SCHOOL DISTRICT 9&9B",0.2,48.318121,-105.212604,"MT"
"PRAIRIE ENTHUSIASTS, INC., THE",0.2,42.948448,-89.861635,"WI"
"RHODE ISLAND ECONOMIC DEVELOPMENT CORPORATION",0.2,41.595534,-71.42287599,"RI"
"RICHLAND COUNTY TRANSIT BOARD",0.2,40.75902075,-82.51495419,"OH"
"SAN CLEMENTE, CITY OF",0.2,33.45077104,-117.60754982,"CA"
"SAULT SAINTE MARIE HOUSING COMMISSION",0.2,46.49747842,-84.35350285,"MI"
"SCOTTSDALE, CITY OF",0.2,33.56937522,-111.88217101,"AZ"
"SPRINKLE SURVEYING INC",0.2,35.113415,-84.087783,"NC"
"STOUGHTON HOUSING AUTHORITY",0.2,42.125065,-71.103034,"MA"
"TECHSHOT, INC.",0.2,38.35568727,-85.94790344,"IN"
"TOWN OF SARATOGA",0.2,41.45393714,-106.80745075,"WY"
"TRIMBLE COUNTY SCHOOL DISTRICT",0.2,38.59655392,-85.31601936,"KY"
"UNITY HOSPITAL OF ROCHESTER, THE",0.2,43.19161799,-77.701478,"NY"
"UNIVERSITY OF NORTHERN IOWA",0.2,42.51309082,-92.45724454,"IA"
